param: A: K:=
ATM7	DATE86	     -391.     -869.      869.      480.      824.     2306.
ATM7	DATE87	      -82.     -758.      758.      387.     1120.     1335.
ATM7	DATE88	      360.     2506.    -2506.     2014.    -1539.     1913.
ATM7	DATE89	     1322.      311.     -311.      776.    -1380.     1847.
ATM7	DATE90	     3452.      541.     -541.      607.     -214.     2538.
ATM7	DATE91	     -419.    -1245.     1245.     1635.      938.      882.
ATM7	DATE92	    -1427.    -1301.     1301.     2165.     1802.      232.
ATM7	DATE93	      720.     -704.      704.     2956.      134.      964.
ATM7	DATE94	     2200.    -2217.     2217.      594.      385.     2396.
ATM7	DATE95	     5895.     -500.      500.     4070.     -775.     2665.
ATM7	DATE96	    -1404.     1615.    -1615.     1994.      273.     1253.
ATM7	DATE97	    -1521.       38.      -38.      233.     2010.      223.
ATM7	DATE98	     6560.      151.     -151.     1155.      946.      636.
ATM7	DATE99	      475.     1223.    -1223.     1118.      104.      440.
ATM8	DATE0	     7285.     -897.      897.      733.     1950.      121.
ATM8	DATE1	     -226.      102.     -102.      818.      581.     1564.
ATM8	DATE2	    -2274.      272.     -272.      293.     -701.     3102.
ATM8	DATE3	      392.     2702.    -2702.       13.     -438.     1431.
ATM8	DATE4	     2075.     1694.    -1694.       90.     -631.      641.
ATM8	DATE5	     2156.     1848.    -1848.      102.     -904.     1093.
ATM8	DATE6	     5881.     3657.    -3657.      928.    -2761.     3520.
ATM8	DATE7	    -1330.      -78.       78.     3761.     1120.      915.
ATM8	DATE8	     3210.     1231.    -1231.      775.     -731.     2147.
ATM8	DATE9	    -3018.    -2907.     2907.      188.      313.     2780.
ATM8	DATE10	     -408.     -648.      648.      222.      967.      281.
ATM8	DATE11	    -1800.     -379.      379.      174.      778.     1615.
ATM8	DATE12	     3344.       96.      -96.      133.     -712.     2367.
ATM8	DATE13	     -274.     2639.    -2639.      978.     1586.      677.
ATM8	DATE14	     5480.     1068.    -1068.       16.      940.     1114.
ATM8	DATE15	     9583.     -522.      522.      903.    -3478.     5160.
ATM8	DATE16	     -379.     -338.      338.     2127.    -1658.     3075.
ATM8	DATE17	     3713.     -458.      458.     1055.    -3030.     3797.
ATM8	DATE18	     7196.        8.       -8.      222.    -2995.     3521.
ATM8	DATE19	     2223.      226.     -226.      226.     1932.      142.
ATM8	DATE20	     2180.      963.     -963.       69.    -1396.     3222.
ATM8	DATE21	      147.       96.      -96.     2059.      -50.     2395.
ATM8	DATE22	     5605.      164.     -164.      723.    -3114.     3673.
ATM8	DATE23	    -2592.    -2259.     2259.     3852.     2931.      420.
ATM8	DATE24	    -1392.       81.      -81.      283.    -1409.     3477.
ATM8	DATE25	     1250.    -1787.     1787.     1646.      202.     2835.
ATM8	DATE26	     1504.     -988.      988.       16.     -927.     2754.
ATM8	DATE27	     -674.     -141.      141.      702.      252.      540.
ATM8	DATE28	     1979.       78.      -78.     1893.      682.     1248.
ATM8	DATE29	     5740.     -644.      644.      110.    -1094.     2249.
ATM8	DATE30	      997.     1257.    -1257.     2711.    -3365.     3793.
ATM8	DATE31	     -592.    -1262.     1262.     1647.     -434.     1786.
ATM8	DATE32	     4257.    -1873.     1873.     2417.     2969.      619.
ATM8	DATE33	      901.      189.     -189.      499.      194.     1620.
ATM8	DATE34	     2058.     -209.      209.      569.    -2758.     3342.
ATM8	DATE35	    -1278.    -2579.     2579.      702.      571.     2721.
ATM8	DATE36	     -259.     1247.    -1247.      416.      229.      627.
ATM8	DATE37	      426.      223.     -223.       38.    -1667.     2818.
ATM8	DATE38	     3325.     2852.    -2852.      899.     -559.      639.
ATM8	DATE39	     2102.     1754.    -1754.     1440.    -3919.     4188.
ATM8	DATE40	     4722.    -1386.     1386.     6260.      488.     1888.
ATM8	DATE41	     2854.       38.      -38.     2312.      -31.      493.
ATM8	DATE42	     3510.     2642.    -2642.     1684.    -1283.     2135.
ATM8	DATE43	     1822.    -1001.     1001.      855.      479.     1377.
ATM8	DATE44	     -428.     1939.    -1939.      824.    -3309.     3801.
ATM8	DATE45	     -311.     1076.    -1076.     1406.    -1021.     2471.
ATM8	DATE46	     4096.      385.     -385.      535.    -3506.     4297.
ATM8	DATE47	     2144.     1026.    -1026.      253.      180.       35.
ATM8	DATE48	     2675.       72.      -72.     4538.    -2748.     4950.
ATM8	DATE49	     5037.      790.     -790.      724.    -1571.     3198.
ATM8	DATE50	     -126.    -1737.     1737.     1146.     1606.      418.
ATM8	DATE51	      -86.      -94.       94.       31.     -637.     2666.
ATM8	DATE52	    -1555.     -599.      599.      905.     -191.     2252.
ATM8	DATE53	     2625.     1582.    -1582.     1358.     -150.      918.
ATM8	DATE54	      871.      690.     -690.       31.    -1091.     2110.
ATM8	DATE55	      620.      910.     -910.       90.    -1991.     2664.
ATM8	DATE56	     6563.    -2117.     2117.     1081.      914.     1669.
ATM8	DATE57	     6544.     1757.    -1757.       64.    -1463.     1820.
ATM8	DATE58	     2540.      864.     -864.      690.    -1808.     3151.
ATM8	DATE59	     2900.      884.     -884.      186.    -3311.     3523.
ATM8	DATE60	     2138.      740.     -740.       74.     -674.     1563.
ATM8	DATE61	      112.     1854.    -1854.     1117.     -464.     1526.
ATM8	DATE62	    10541.       74.      -74.     1891.      -46.      774.
ATM8	DATE63	     6862.     1079.    -1079.       50.     -927.     2483.
ATM8	DATE64	     4764.    -1044.     1044.      488.     -519.     2426.
ATM8	DATE65	      407.     -889.      889.     1325.     2469.      473.
ATM8	DATE66	    -1740.    -1390.     1390.      137.      -87.     2090.
ATM8	DATE67	     1185.      210.     -210.      284.      516.     1993.
ATM8	DATE68	    -1164.      637.     -637.      610.     1514.      286.
ATM8	DATE69	      182.      799.     -799.     3466.    -1836.     2164.
ATM8	DATE70	     3070.     1192.    -1192.      631.    -1267.     3181.
ATM8	DATE71	     2374.     -848.      848.     1471.      571.      720.
ATM8	DATE72	     -331.     1119.    -1119.      427.      708.      135.
ATM8	DATE73	    -2491.     -820.      820.      506.      403.     2434.
ATM8	DATE74	    -1174.    -1366.     1366.     3267.    -1022.     2462.
ATM8	DATE75	    -1599.    -2392.     2392.     1230.      597.     2447.
ATM8	DATE76	     3128.     -506.      506.     1729.      622.     2254.
ATM8	DATE77	      793.    -1001.     1001.     2565.    -3228.     5460.
ATM8	DATE78	     3152.     1862.    -1862.       41.    -1495.     2396.
ATM8	DATE79	     3754.     2725.    -2725.      214.     -807.     1751.
ATM8	DATE80	      191.     1325.    -1325.        7.      498.      636.
ATM8	DATE81	     2525.     -357.      357.       84.    -2069.     3362.
ATM8	DATE82	     2347.     2752.    -2752.     1594.     -714.     1024.
ATM8	DATE83	    -2077.    -3092.     3092.      974.     1160.     2107.
ATM8	DATE84	     1078.    -2008.     2008.      552.     1602.     1036.
ATM8	DATE85	     -856.     1435.    -1435.     1964.     -214.     1250.
ATM8	DATE86	      599.     1104.    -1104.      323.    -2300.     2989.
ATM8	DATE87	    -1787.     -855.      855.     1303.      694.     1679.
ATM8	DATE88	     2389.       18.      -18.      116.    -3406.     4217.
ATM8	DATE89	       43.       85.      -85.      664.    -1749.     3757.
ATM8	DATE90	     -630.     -517.      517.     1604.     1280.     1479.
ATM8	DATE91	      611.      877.     -877.      788.    -2168.     2728.
ATM8	DATE92	     1849.     -571.      571.      240.    -1474.     3110.
ATM8	DATE93	     2416.     -669.      669.      452.     1090.      832.
ATM8	DATE94	     6310.     1047.    -1047.      584.     1511.     1151.
ATM8	DATE95	     3960.     -548.      548.     1508.      409.      737.
ATM8	DATE96	     1322.     1951.    -1951.      701.     -612.     1048.
ATM8	DATE97	     5056.    -1082.     1082.     1451.      337.     1411.
ATM8	DATE98	     2984.     -250.      250.     1465.     -652.     1531.
ATM8	DATE99	      434.    -1750.     1750.     1217.    -1007.     3467.
ATM9	DATE0	     1064.     1014.    -1014.      197.    -1792.     2327.
ATM9	DATE1	     -790.      866.     -866.     1528.    -2628.     3912.
ATM9	DATE2	     -831.      382.     -382.      382.     -309.     1963.
ATM9	DATE3	      -10.      731.     -731.     1760.      109.      569.
ATM9	DATE4	     4773.     2174.    -2174.     1326.     -707.      965.
ATM9	DATE5	     3152.    -1836.     1836.     1038.      547.     1590.
ATM9	DATE6	    -1374.        8.       -8.      176.     1317.      830.
ATM9	DATE7	     5660.    -1661.     1661.      669.     1521.     1265.
ATM9	DATE8	     -114.      269.     -269.     1270.     1868.      484.
ATM9	DATE9	     -509.     -384.      384.       51.     1453.     1042.
ATM9	DATE10	     3096.    -2315.     2315.      240.     1771.      904.
ATM9	DATE11	     7101.     1976.    -1976.       84.      917.     1319.
ATM9	DATE12	    -4053.    -2017.     2017.      755.     2054.     2081.
ATM9	DATE13	      703.      -62.       62.      780.      181.      544.
ATM9	DATE14	     -389.     1497.    -1497.      970.    -2481.     3237.
ATM9	DATE15	     1847.      554.     -554.      910.     1087.     1735.
ATM9	DATE16	     7098.     -902.      902.      228.      -91.     1523.
ATM9	DATE17	    -1182.     1022.    -1022.      467.     1563.       73.
ATM9	DATE18	     3206.     1841.    -1841.      731.    -1618.     1855.
ATM9	DATE19	    -2609.    -1773.     1773.     1841.     1443.     1459.
ATM9	DATE20	     2819.      580.     -580.      172.     1015.      873.
ATM9	DATE21	    -1445.     -514.      514.     1837.     1452.      703.
ATM9	DATE22	     6381.    -1249.     1249.     2077.     1845.      602.
ATM9	DATE23	     1049.      758.     -758.      316.      318.     2116.
ATM9	DATE24	    10061.      364.     -364.     1637.    -1547.     2269.
ATM9	DATE25	    -1263.    -1492.     1492.      922.     1986.      805.
ATM9	DATE26	      610.    -2095.     2095.     1040.    -1445.     3668.
ATM9	DATE27	       84.      -32.       32.     1948.    -2476.     2693.
ATM9	DATE28	     -114.      505.     -505.      326.    -1368.     2392.
ATM9	DATE29	     4255.     1736.    -1736.      358.     -153.      184.
ATM9	DATE30	     -979.      368.     -368.     2241.    -1561.     4058.
ATM9	DATE31	    -2420.    -2065.     2065.     2837.      623.     1812.
ATM9	DATE32	    -3823.    -1199.     1199.      406.     3453.      583.
ATM9	DATE33	     6225.      175.     -175.      248.      159.     1016.
ATM9	DATE34	    11709.      660.     -660.      801.      908.      454.
ATM9	DATE35	     3754.     2398.    -2398.     3357.     -154.     1675.
ATM9	DATE36	     3114.      387.     -387.      658.     -309.      999.
ATM9	DATE37	     4860.      469.     -469.     3892.    -1830.     2657.
ATM9	DATE38	    10028.     1488.    -1488.      914.    -1426.     1779.
ATM9	DATE39	     -349.     1117.    -1117.      355.      556.      928.
ATM9	DATE40	    -3340.    -4040.     4040.      136.     2304.     1792.
ATM9	DATE41	     -161.     -446.      446.      318.     -306.     1091.
ATM9	DATE42	     -826.     -271.      271.       64.    -1778.     3532.
ATM9	DATE43	     2380.     -190.      190.     2009.     -459.     1022.
ATM9	DATE44	    -1064.      115.     -115.      805.      910.      603.
ATM9	DATE45	      531.      449.     -449.     2864.      310.      646.
ATM9	DATE46	    -2384.    -1583.     1583.      350.     2843.       88.
ATM9	DATE47	      256.     1933.    -1933.     1127.    -2245.     2310.
ATM9	DATE48	    -1396.      180.     -180.       88.     1371.      133.
ATM9	DATE49	      -82.    -2101.     2101.      753.     2116.     1841.
ATM9	DATE50	      455.     1972.    -1972.     1043.      413.     1248.
ATM9	DATE51	     -489.     3418.    -3418.     1190.    -1715.     2369.
ATM9	DATE52	     2082.     -530.      530.      214.    -2591.     4003.
ATM9	DATE53	     5544.    -2395.     2395.      395.      921.     1761.
ATM9	DATE54	     -944.     2107.    -2107.     3031.      809.      723.
ATM9	DATE55	     -944.      593.     -593.      419.      867.     1044.
ATM9	DATE56	    -3635.    -1214.     1214.      548.     2545.     1508.
ATM9	DATE57	      187.      355.     -355.     2710.      514.      991.
ATM9	DATE58	     -724.     -124.      124.     1713.      604.      488.
ATM9	DATE59	    -1471.      447.     -447.     3006.    -1295.     2842.
ATM9	DATE60	     -660.     -650.      650.      439.      -17.     1767.
ATM9	DATE61	     -991.      355.     -355.      661.     -696.     3440.
ATM9	DATE62	     -152.     -834.      834.      323.     -814.     1932.
ATM9	DATE63	     5530.    -1782.     1782.     2010.     2689.      713.
ATM9	DATE64	     7452.      970.     -970.      126.    -1813.     2728.
ATM9	DATE65	    -2538.    -1068.     1068.      530.     1453.     1198.
ATM9	DATE66	     -506.      482.     -482.     1287.    -1977.     2633.
ATM9	DATE67	     1331.      172.     -172.      911.    -1751.     3049.
ATM9	DATE68	     4208.       41.      -41.      895.     -637.     1706.
ATM9	DATE69	      941.      825.     -825.     1109.    -1121.     1906.
ATM9	DATE70	      279.     1918.    -1918.      483.    -1743.     2971.
ATM9	DATE71	     1254.      415.     -415.     1187.     1001.      192.
ATM9	DATE72	    -1524.     -792.      792.      199.     1784.      127.
ATM9	DATE73	     1982.     1159.    -1159.     1292.     -330.      852.
ATM9	DATE74	     1801.      132.     -132.      793.    -2056.     2106.
ATM9	DATE75	    -1510.    -1450.     1450.     1472.     -203.     1772.
ATM9	DATE76	     -592.      585.     -585.      255.    -1893.     3269.
ATM9	DATE77	      671.      354.     -354.      106.    -3657.     4853.
ATM9	DATE78	     4301.     -576.      576.     1397.    -1937.     3686.
ATM9	DATE79	      473.      670.     -670.      541.      428.      292.
ATM9	DATE80	     7970.     1062.    -1062.     4916.    -1034.     1615.
ATM9	DATE81	     -230.     1591.    -1591.     1020.     -979.     1490.
ATM9	DATE82	    -2187.    -1018.     1018.      167.      874.     2844.
ATM9	DATE83	    -3438.    -2658.     2658.     1232.     2788.      700.
ATM9	DATE84	    -1182.    -1727.     1727.      563.     1317.     2480.
ATM9	DATE85	     4217.     1362.    -1362.      487.     -413.     1601.
ATM9	DATE86	      664.    -1773.     1773.     2014.      479.     1793.
ATM9	DATE87	      646.     1352.    -1352.      229.    -3245.     3353.
ATM9	DATE88	    -2977.     1167.    -1167.       22.     -485.     3471.
ATM9	DATE89	     2511.     3262.    -3262.     2728.    -2450.     2489.
ATM9	DATE90	      209.      262.     -262.      881.     1040.      294.
ATM9	DATE91	     5882.     2385.    -2385.     4547.     -875.     1775.
ATM9	DATE92	     2643.      569.     -569.     1314.     1207.      430.
ATM9	DATE93	     1050.      897.     -897.      411.     -951.     2115.
ATM9	DATE94	     -547.     -103.      103.     2036.    -1492.     2239.
ATM9	DATE95	      334.     -628.      628.     1983.      237.     1529.
ATM9	DATE96	     2004.      363.     -363.     2408.      940.     1059.
ATM9	DATE97	    -2200.    -1978.     1978.     1831.      290.     2242.
ATM9	DATE98	      702.    -1919.     1919.      454.      -59.     2687.
ATM9	DATE99	    -1413.     2452.    -2452.      988.    -1122.     2806.
;
